"Tag Code","Site Name","First Time Value","Count"
"3DD.0077B3C27B","BO1 - Bonneville Bradford Is. Ladder","4/23/2022 1:43:04 PM","1"
"3DD.0077B0A289","BO1 - Bonneville Bradford Is. Ladder","6/24/2021 3:12:56 PM","1"
"3DD.007772C1EE","BO4 - Bonneville WA Ladder Slots","6/18/2021 9:47:59 AM","1"
"3DD.007772C1EE","BO2 - Bonneville Cascades Is. Ladder","6/18/2021 6:33:54 AM","1"
"3DD.0077B0546C","BO4 - Bonneville WA Ladder Slots","6/16/2021 9:51:10 AM","1"
"3DD.0077B0546C","BO3 - Bonneville WA Shore Ladder/AFF","6/16/2021 8:24:54 AM","1"
"3DD.00775DBCA2","BO4 - Bonneville WA Ladder Slots","6/7/2021 3:55:49 PM","1"
"3DD.00775DBCA2","BO3 - Bonneville WA Shore Ladder/AFF","6/7/2021 1:53:08 PM","1"
"3DD.0077AE268C","BO4 - Bonneville WA Ladder Slots","6/7/2021 11:55:13 AM","1"
"3DD.0077AE268C","BO3 - Bonneville WA Shore Ladder/AFF","6/7/2021 10:20:45 AM","1"
"3DD.0077B04965","BO4 - Bonneville WA Ladder Slots","6/5/2021 2:20:21 PM","1"
"3DD.0077A0099E","BO4 - Bonneville WA Ladder Slots","6/4/2021 1:14:36 PM","1"
"3DD.0077A0099E","BO3 - Bonneville WA Shore Ladder/AFF","6/4/2021 11:26:41 AM","1"
"3DD.0077C427CA","BO1 - Bonneville Bradford Is. Ladder","6/3/2021 4:42:04 PM","1"
"3DD.0077B6014C","BO1 - Bonneville Bradford Is. Ladder","6/2/2021 10:56:51 AM","1"
"3DD.0077B60055","BO4 - Bonneville WA Ladder Slots","6/1/2021 5:07:09 PM","1"
"3DD.0077B60055","BO3 - Bonneville WA Shore Ladder/AFF","6/1/2021 3:43:24 PM","1"
"3DD.0077A04FF7","BO4 - Bonneville WA Ladder Slots","5/30/2021 4:28:37 PM","1"
